"Get_list_notification","Successfully","2022-05-10T21:25:05.850416500"
"Get_list_notification","Successfully","2022-05-10T21:25:15.873882400"
"Get_list_notification","Successfully","2022-05-10T21:25:25.865774"
"Get_list_notification","Successfully","2022-05-10T21:25:35.887461200"
"Get_list_notification","Successfully","2022-05-10T21:25:45.895807800"
"Get_list_notification","Successfully","2022-05-10T21:25:55.885352300"
"Get_list_notification","Successfully","2022-05-10T21:26:05.910007900"
"Get_list_notification","Successfully","2022-05-10T21:26:15.900436"
"Get_list_notification","Successfully","2022-05-10T21:26:25.922790800"
"Get_list_notification","Successfully","2022-05-10T21:26:35.931378400"
"Get_list_notification","Successfully","2022-05-10T21:26:45.939334800"
"Get_list_notification","Successfully","2022-05-10T21:26:55.941098400"
"Get_list_notification","Successfully","2022-05-10T21:27:05.934918"
"Get_list_dishType","Successfully","2022-05-10T21:27:06.070554900"
"Get_list_dish","Successfully","2022-05-10T21:27:06.088125700"
"Get_list_dish","Successfully","2022-05-10T21:27:06.088125700"
"Get_list_diningTable","Successfully","2022-05-10T21:27:06.092026800"
"Get_list_diningTable","Successfully","2022-05-10T21:27:06.100811300"
"Get_list_notification","Successfully","2022-05-10T21:27:15.939525300"
"Get_list_notification","Successfully","2022-05-10T21:27:25.947048200"
"Get_list_dishType","Successfully","2022-05-10T21:27:30.412827"
"Get_list_dish","Successfully","2022-05-10T21:27:30.417710200"
"Get_list_dish","Successfully","2022-05-10T21:27:30.417710200"
"Get_list_diningTable","Successfully","2022-05-10T21:27:30.418683200"
"Get_list_diningTable","Successfully","2022-05-10T21:27:30.419660200"
"Get_list_notification","Successfully","2022-05-10T21:27:35.985570400"
"Get_list_notification","Successfully","2022-05-10T21:27:45.994786600"
"Get_list_dish","Successfully","2022-05-10T21:27:55.199214"
"Get_list_dishType","Successfully","2022-05-10T21:27:55.199214"
"Get_list_area","Successfully","2022-05-10T21:27:55.200189600"
"Get_list_diningTable","Successfully","2022-05-10T21:27:55.203125400"
"Get_list_diningTable","Successfully","2022-05-10T21:27:55.204096300"
"Get_list_notification","Successfully","2022-05-10T21:27:56.155699200"
"Get_list_notification","Successfully","2022-05-10T21:28:05.994389"
"Get_list_notification","Successfully","2022-05-10T21:28:15.983528800"
"Get_list_drink","Successfully","2022-05-10T21:28:19.535569200"
"Get_list_diningTable","Successfully","2022-05-10T21:28:19.536552200"
"Get_list_diningTable","Successfully","2022-05-10T21:28:19.536552200"
"Get_list_diningTable","Successfully","2022-05-10T21:28:19.536552200"
"Get_list_area","Successfully","2022-05-10T21:28:19.537515100"
"Get_list_dishType","Successfully","2022-05-10T21:28:21.555919800"
"Get_list_dish","Successfully","2022-05-10T21:28:21.556896"
"Get_list_diningTable","Successfully","2022-05-10T21:28:21.564707100"
"Get_list_diningTable","Successfully","2022-05-10T21:28:21.576430100"
"Get_list_diningTable","Successfully","2022-05-10T21:28:21.576430100"
"Get_list_notification","Successfully","2022-05-10T21:28:25.994798500"
"Get_list_notification","Successfully","2022-05-10T21:28:36.013735900"
"Get_list_notification","Successfully","2022-05-10T21:28:46.074822600"
"Get_list_notification","Successfully","2022-05-10T21:28:56.060001300"
"Get_list_notification","Successfully","2022-05-10T21:29:06.074283600"
"Get_list_notification","Successfully","2022-05-10T21:29:16.079603500"
"Get_list_notification","Successfully","2022-05-10T21:29:26.084052700"
"Get_list_notification","Successfully","2022-05-10T21:29:36.096386700"
"Get_list_notification","Successfully","2022-05-10T21:29:46.105846600"
"Get_list_notification","Successfully","2022-05-10T21:29:56.099251100"
"Get_list_dishType","Successfully","2022-05-10T21:29:58.473442200"
"Get_list_area","Successfully","2022-05-10T21:29:58.491015600"
"Get_list_area","Successfully","2022-05-10T21:29:58.491015600"
"Get_list_dish","Successfully","2022-05-10T21:29:58.491986500"
"Get_list_dish","Successfully","2022-05-10T21:29:58.491986500"
"Get_list_notification","Successfully","2022-05-10T21:30:06.198535"
"Get_list_notification","Successfully","2022-05-10T21:30:16.195715700"
"Get_list_notification","Successfully","2022-05-10T21:30:26.210107200"
"Get_list_notification","Successfully","2022-05-10T21:30:36.202585100"
"Get_list_notification","Successfully","2022-05-10T21:30:46.226938800"
"Get_list_notification","Successfully","2022-05-10T21:30:56.244415400"
"Get_list_notification","Successfully","2022-05-10T21:31:06.236884900"
"Get_list_notification","Successfully","2022-05-10T21:31:16.235913600"
"Get_list_dishType","Successfully","2022-05-10T21:31:22.626444600"
"Get_list_diningTable","Successfully","2022-05-10T21:31:22.629374100"
"Get_list_dish","Successfully","2022-05-10T21:31:22.629374100"
"Get_list_area","Successfully","2022-05-10T21:31:22.630350100"
"Get_list_diningTable","Successfully","2022-05-10T21:31:22.632301700"
"Get_list_notification","Successfully","2022-05-10T21:31:26.253645"
"Get_list_notification","Successfully","2022-05-10T21:31:36.245272100"
"Get_list_diningTable","Successfully","2022-05-10T21:31:36.815222900"
"Get_list_area","Successfully","2022-05-10T21:31:36.819126500"
"Get_list_diningTable","Successfully","2022-05-10T21:31:36.820103400"
"Get_list_dish","Successfully","2022-05-10T21:31:36.828896700"
"Get_list_dishType","Successfully","2022-05-10T21:31:36.834742500"
"Get_list_notification","Successfully","2022-05-10T21:31:46.283802700"
"Get_list_diningTable","Successfully","2022-05-10T21:31:48.840963300"
"Get_list_diningTable","Successfully","2022-05-10T21:31:48.840963300"
"Get_list_diningTable","Successfully","2022-05-10T21:31:48.840963300"
"Get_list_area","Successfully","2022-05-10T21:31:48.842915400"
"Get_list_dish","Successfully","2022-05-10T21:31:48.843891800"
"Get_list_diningTable","Successfully","2022-05-10T21:31:51.246894800"
"Get_list_diningTable","Successfully","2022-05-10T21:31:51.246894800"
"Get_list_diningTable","Successfully","2022-05-10T21:31:51.246894800"
"Get_list_diningTable","Successfully","2022-05-10T21:31:51.246894800"
"Get_list_diningTable","Successfully","2022-05-10T21:31:51.248847900"
"Get_list_diningTable","Successfully","2022-05-10T21:31:55.253395600"
"Get_list_diningTable","Successfully","2022-05-10T21:31:55.253395600"
"Get_list_dish","Successfully","2022-05-10T21:31:55.257298500"
"Get_list_diningTable","Successfully","2022-05-10T21:31:55.257298500"
"Get_list_area","Successfully","2022-05-10T21:31:55.260227700"
"Get_list_notification","Successfully","2022-05-10T21:31:56.378725300"
"Get_list_notification","Successfully","2022-05-10T21:32:06.795912800"
"Get_list_notification","Successfully","2022-05-10T21:32:16.812170300"
"Get_list_notification","Successfully","2022-05-10T21:32:26.797788500"
"Get_list_dishType","Successfully","2022-05-10T21:32:36.823173300"
"Get_list_dishType","Successfully","2022-05-10T21:32:36.823173300"
"Get_list_dishType","Successfully","2022-05-10T21:32:36.823173300"
"Get_list_diningTable","Successfully","2022-05-10T21:32:36.826100900"
"Get_list_diningTable","Successfully","2022-05-10T21:32:36.828053600"
"Get_list_notification","Successfully","2022-05-10T21:32:37.146231100"
"Get_list_notification","Successfully","2022-05-10T21:32:46.823901900"
"Get_list_notification","Successfully","2022-05-10T21:32:56.821044600"
"Get_list_dish","Successfully","2022-05-10T21:33:01.796860700"
"Get_list_dish","Successfully","2022-05-10T21:33:01.796860700"
"Get_list_area","Successfully","2022-05-10T21:33:01.797835700"
"Get_list_diningTable","Successfully","2022-05-10T21:33:01.798812300"
"Get_list_diningTable","Successfully","2022-05-10T21:33:01.798812300"
"Get_list_notification","Successfully","2022-05-10T21:33:06.839104900"
"Get_list_notification","Successfully","2022-05-10T21:33:16.848986"
"Get_list_dishType","Successfully","2022-05-10T21:33:20.176833800"
"Get_list_dishType","Successfully","2022-05-10T21:33:20.176833800"
"Get_list_dish","Successfully","2022-05-10T21:33:20.177809"
"Get_list_dish","Successfully","2022-05-10T21:33:20.177809"
"Get_list_diningTable","Successfully","2022-05-10T21:33:20.178783800"
"Get_list_notification","Successfully","2022-05-10T21:33:26.860214700"
"Get_list_area","Successfully","2022-05-10T21:33:34.814992800"
"Get_list_diningTable","Successfully","2022-05-10T21:33:34.815962200"
"Get_list_dish","Successfully","2022-05-10T21:33:34.820844200"
"Get_list_dish","Successfully","2022-05-10T21:33:34.820844200"
"Get_list_dish","Successfully","2022-05-10T21:33:34.820844200"
"Get_order","Successfully","2022-05-10T21:33:36.706156800"
"Get_list_dishType","Successfully","2022-05-10T21:34:29.899298600"
"Get_list_dish","Successfully","2022-05-10T21:34:29.902219900"
"Get_list_area","Successfully","2022-05-10T21:34:29.907108500"
"Get_list_diningTable","Successfully","2022-05-10T21:34:29.916863700"
"Get_list_diningTable","Successfully","2022-05-10T21:34:29.922726400"
"Get_list_notification","Successfully","2022-05-10T21:34:30.420480400"
"Get_list_notification","Successfully","2022-05-10T21:34:39.911360100"
"Get_list_notification","Successfully","2022-05-10T21:34:49.895110300"
"Get_list_notification","Successfully","2022-05-10T21:34:59.859930100"
"Get_list_diningTable","Successfully","2022-05-10T21:35:04.218748700"
"Get_list_diningTable","Successfully","2022-05-10T21:35:04.218748700"
"Get_list_diningTable","Successfully","2022-05-10T21:35:04.218748700"
"Get_list_diningTable","Successfully","2022-05-10T21:35:04.218748700"
"Get_list_diningTable","Successfully","2022-05-10T21:35:04.219724300"
"Get_list_notification","Successfully","2022-05-10T21:35:09.906308700"
"Get_list_dishType","Successfully","2022-05-10T21:35:12.668391700"
"Get_list_area","Successfully","2022-05-10T21:35:12.681079200"
"Get_list_area","Successfully","2022-05-10T21:35:12.681079200"
"Get_list_diningTable","Successfully","2022-05-10T21:35:12.684007500"
"Get_list_diningTable","Successfully","2022-05-10T21:35:12.690838100"
"Get_list_dishType","Successfully","2022-05-10T21:35:18.442411700"
"Get_list_dishType","Successfully","2022-05-10T21:35:18.442411700"
"Get_list_dishType","Successfully","2022-05-10T21:35:18.442411700"
"Get_list_dishType","Successfully","2022-05-10T21:35:18.442411700"
"Get_list_dishType","Successfully","2022-05-10T21:35:18.442411700"
"Get_list_notification","Successfully","2022-05-10T21:35:19.878108900"
"Get_list_notification","Successfully","2022-05-10T21:35:29.881733"
"Get_list_notification","Successfully","2022-05-10T21:35:39.853628500"
"Get_list_area","Successfully","2022-05-10T21:35:48.856644700"
"Get_list_area","Successfully","2022-05-10T21:35:48.856644700"
"Get_list_dish","Successfully","2022-05-10T21:35:48.862501"
"Get_list_diningTable","Successfully","2022-05-10T21:35:48.862501"
"Get_list_diningTable","Successfully","2022-05-10T21:35:48.863479700"
"Get_list_notification","Successfully","2022-05-10T21:35:50.079580800"
"Get_list_notification","Successfully","2022-05-10T21:35:59.914718900"
"Get_list_notification","Successfully","2022-05-10T21:36:09.876369700"
"Get_order","Successfully","2022-05-10T21:36:12.688840600"
"Get_list_dish","Successfully","2022-05-10T21:36:15.994496600"
"Get_list_dish","Successfully","2022-05-10T21:36:15.994496600"
"Get_list_dish","Successfully","2022-05-10T21:36:15.994496600"
"Get_list_diningTable","Successfully","2022-05-10T21:36:16.017917400"
"Get_list_diningTable","Successfully","2022-05-10T21:36:16.036594100"
"Get_list_notification","Successfully","2022-05-10T21:36:16.640177500"
"Get_list_notification","Successfully","2022-05-10T21:36:26.001108"
"Get_list_diningTable","Successfully","2022-05-10T21:36:30.540670500"
"Get_list_diningTable","Successfully","2022-05-10T21:36:30.540670500"
"Get_list_diningTable","Successfully","2022-05-10T21:36:30.540670500"
"Get_list_diningTable","Successfully","2022-05-10T21:36:30.541648500"
"Get_list_area","Successfully","2022-05-10T21:36:30.542623800"
"Get_order","Successfully","2022-05-10T21:36:32.388508300"
"Get_list_notification","Successfully","2022-05-10T21:36:36.027416900"
"Get_list_dish","Successfully","2022-05-10T21:36:45.510534500"
"Get_list_dish","Successfully","2022-05-10T21:36:45.510534500"
"Get_list_area","Successfully","2022-05-10T21:36:45.518342800"
"Get_list_area","Successfully","2022-05-10T21:36:45.518342800"
"Get_list_area","Successfully","2022-05-10T21:36:45.518342800"
"Get_list_notification","Successfully","2022-05-10T21:36:46.208944600"
"Get_order","Successfully","2022-05-10T21:36:49.087208500"
"Get_list_notification","Successfully","2022-05-10T21:36:56.039084400"
"Get_list_notification","Successfully","2022-05-10T21:37:06.049073900"
"Get_list_dishType","Successfully","2022-05-10T21:37:14.753301100"
"Get_list_dish","Successfully","2022-05-10T21:37:14.755253"
"Get_list_area","Successfully","2022-05-10T21:37:14.756229"
"Get_list_diningTable","Successfully","2022-05-10T21:37:14.760134400"
"Get_list_diningTable","Successfully","2022-05-10T21:37:14.760134400"
"Get_list_notification","Successfully","2022-05-10T21:37:16.045615200"
"Get_list_notification","Successfully","2022-05-10T21:37:26.074631700"
"Get_list_notification","Successfully","2022-05-10T21:37:36.082980600"
"Get_list_notification","Successfully","2022-05-10T21:37:46.090258100"
"Get_list_diningTable","Successfully","2022-05-10T21:37:49.134164700"
"Get_list_diningTable","Successfully","2022-05-10T21:37:49.134164700"
"Get_list_diningTable","Successfully","2022-05-10T21:37:49.134164700"
"Get_list_diningTable","Successfully","2022-05-10T21:37:49.134164700"
"Get_list_diningTable","Successfully","2022-05-10T21:37:49.135142300"
"Get_list_notification","Successfully","2022-05-10T21:37:56.102218500"
"Get_list_notification","Successfully","2022-05-10T21:38:06.119442"
"Get_list_notification","Successfully","2022-05-10T21:38:16.107239"
"Get_list_notification","Successfully","2022-05-10T21:38:26.134366"
"Get_list_notification","Successfully","2022-05-10T21:38:36.199947300"
"Get_list_area","Successfully","2022-05-10T21:38:41.204218900"
"Get_list_area","Successfully","2022-05-10T21:38:41.204218900"
"Get_list_area","Successfully","2022-05-10T21:38:41.204218900"
"Get_list_area","Successfully","2022-05-10T21:38:41.204218900"
"Get_list_dishType","Successfully","2022-05-10T21:38:41.205193"
"Get_order","Successfully","2022-05-10T21:38:42.976712300"
"Get_list_notification","Successfully","2022-05-10T21:38:46.202640400"
"Get_list_dishType","Successfully","2022-05-10T21:38:47.037939400"
"Get_list_dishType","Successfully","2022-05-10T21:38:47.037939400"
"Get_list_diningTable","Successfully","2022-05-10T21:38:47.042814600"
"Get_list_diningTable","Successfully","2022-05-10T21:38:47.047694700"
"Get_list_dish","Successfully","2022-05-10T21:38:47.047694700"
"Get_list_notification","Successfully","2022-05-10T21:38:56.212785900"
"Get_list_notification","Successfully","2022-05-10T21:39:06.231584"
"Get_list_notification","Successfully","2022-05-10T21:39:16.231815500"
"Get_list_area","Successfully","2022-05-10T21:39:21.770792900"
"Get_list_area","Successfully","2022-05-10T21:39:21.770792900"
"Get_list_area","Successfully","2022-05-10T21:39:21.770792900"
"Get_list_area","Successfully","2022-05-10T21:39:21.770792900"
"Get_list_dish","Successfully","2022-05-10T21:39:21.772745600"
"Get_list_notification","Successfully","2022-05-10T21:39:26.243244400"
"Get_list_dishType","Successfully","2022-05-10T21:39:31.088509"
"Get_list_dishType","Successfully","2022-05-10T21:39:31.088509"
"Get_list_diningTable","Successfully","2022-05-10T21:39:31.091437300"
"Get_list_diningTable","Successfully","2022-05-10T21:39:31.091437300"
"Get_list_diningTable","Successfully","2022-05-10T21:39:31.092415100"
"Get_list_diningTable","Successfully","2022-05-10T21:39:34.669455900"
"Get_list_diningTable","Successfully","2022-05-10T21:39:34.669455900"
"Get_list_dish","Successfully","2022-05-10T21:39:34.669455900"
"Get_list_area","Successfully","2022-05-10T21:39:34.670432900"
"Get_list_dishType","Successfully","2022-05-10T21:39:34.670432900"
"Get_list_notification","Successfully","2022-05-10T21:39:36.260337400"
"Get_list_notification","Successfully","2022-05-10T21:39:46.268814400"
"Get_list_dishType","Successfully","2022-05-10T21:39:48.448194900"
"Get_list_dish","Successfully","2022-05-10T21:39:48.451122100"
"Get_list_dish","Successfully","2022-05-10T21:39:48.451122100"
"Get_list_diningTable","Successfully","2022-05-10T21:39:48.453072"
"Get_list_diningTable","Successfully","2022-05-10T21:39:48.453072"
"Get_list_diningTable","Successfully","2022-05-10T21:39:52.097915600"
"Get_list_dishType","Successfully","2022-05-10T21:39:52.098899700"
"Get_list_dishType","Successfully","2022-05-10T21:39:52.098899700"
"Get_list_area","Successfully","2022-05-10T21:39:52.107678600"
"Get_list_area","Successfully","2022-05-10T21:39:52.107678600"
"Get_list_area","Successfully","2022-05-10T21:39:56.161007900"
"Get_list_dishType","Successfully","2022-05-10T21:39:56.161007900"
"Get_list_dishType","Successfully","2022-05-10T21:39:56.161007900"
"Get_list_area","Successfully","2022-05-10T21:39:56.161007900"
"Get_list_diningTable","Successfully","2022-05-10T21:39:56.161982700"
"Get_list_notification","Successfully","2022-05-10T21:39:56.682205100"
"Get_list_notification","Successfully","2022-05-10T21:40:06.291734100"
"Get_list_notification","Successfully","2022-05-10T21:40:16.321786900"
"Get_list_notification","Successfully","2022-05-10T21:40:26.318669300"
"Get_list_diningTable","Successfully","2022-05-10T21:40:32.879610300"
"Get_list_diningTable","Successfully","2022-05-10T21:40:32.879610300"
"Get_list_diningTable","Successfully","2022-05-10T21:40:32.879610300"
"Get_list_diningTable","Successfully","2022-05-10T21:40:32.879610300"
"Get_list_diningTable","Successfully","2022-05-10T21:40:32.879610300"
"Get_list_notification","Successfully","2022-05-10T21:40:36.319787200"
"Get_order","Successfully","2022-05-10T21:40:37.038744400"
"Get_list_dish","Successfully","2022-05-10T21:41:13.729109100"
"Get_list_dish","Successfully","2022-05-10T21:41:13.729109100"
"Get_list_dish","Successfully","2022-05-10T21:41:13.729109100"
"Get_list_diningTable","Successfully","2022-05-10T21:41:13.738868700"
"Get_list_diningTable","Successfully","2022-05-10T21:41:13.738868700"
"Get_list_notification","Successfully","2022-05-10T21:41:14.049237100"
"Get_order","Successfully","2022-05-10T21:41:15.758765"
"Get_list_notification","Successfully","2022-05-10T21:41:23.763834800"
"Get_list_dishType","Successfully","2022-05-10T21:41:25.578531700"
"Get_list_dishType","Successfully","2022-05-10T21:41:25.578531700"
"Get_list_diningTable","Successfully","2022-05-10T21:41:25.583416200"
"Get_list_diningTable","Successfully","2022-05-10T21:41:25.583416200"
"Get_list_diningTable","Successfully","2022-05-10T21:41:25.583416200"
"Get_order","Successfully","2022-05-10T21:41:32.574425100"
"Get_list_notification","Successfully","2022-05-10T21:41:33.943662900"
"Get_list_notification","Successfully","2022-05-10T21:41:43.859993700"
"Get_list_notification","Successfully","2022-05-10T21:41:53.874805400"
"Get_list_notification","Successfully","2022-05-10T21:42:03.845698200"
"Get_list_notification","Successfully","2022-05-10T21:42:13.848635500"
"Get_list_notification","Successfully","2022-05-10T21:42:23.850246"
"Get_list_notification","Successfully","2022-05-10T21:42:33.816918700"
"Get_list_notification","Successfully","2022-05-10T21:42:43.866787"
"Get_list_notification","Successfully","2022-05-10T21:42:53.853993800"
"Get_list_notification","Successfully","2022-05-10T21:43:03.857854500"
"Get_list_dishType","Successfully","2022-05-10T21:43:12.794648900"
"Get_list_diningTable","Successfully","2022-05-10T21:43:12.796602100"
"Get_list_area","Successfully","2022-05-10T21:43:12.797579800"
"Get_list_dish","Successfully","2022-05-10T21:43:12.798554400"
"Get_list_diningTable","Successfully","2022-05-10T21:43:12.799532800"
"Get_list_notification","Successfully","2022-05-10T21:43:13.844494200"
"Get_order","Successfully","2022-05-10T21:43:14.537250500"
